url,product_name,brand,price,review_content
https://tainghe.com.vn/tai-nghe-skullcandy-crusher-evo-all-love.html,Tai nghe Skullcandy Crusher Evo All Love,Skullcandy,5.550.000 đ,"Với sự hỗ trợ của tổ chức phi lợi nhuận TWLOHA (To Write Love on Her Arms), Skullcandy đã cho ra mắt sản phẩm âm thanh Crusher Evo All Love, tự hào với thiết kế đầy màu sắc để ủng hộ cộng đồng LGBT+.
Một phần doanh thu của Crusher Evo All Love sẽ được chuyển trực tiếp đến các chương trình hỗ trợ sức khỏe tâm thần của TWLOHA. Skullcandy đã là nhà tài trợ cho tổ chức phi lợi nhuận này trong hơn ba năm và tính đến nay đã quyên góp được hơn 100.000 USD. 
Thông số kỹ thuật

Thương hiệu: Skullcandy
Model: Crusher Evo All Love
Tính năng Personal Sound (âm thanh cá nhân hóa)
Tổng thời lượng pin: 40 giờ
Hỗ trợ tính năng sạc nhanh
Công nghệ Tile Finding
Bluetooth: 5.0
Công nghệ Sensory Bass"
https://tainghe.com.vn/cap-audio-3.5mm-to-2-dau-rca-chinh-hang-ugreen-10562.html,Cáp 3.5 Female ra 2-RCA 0.2m Ugreen 10562,Ugreen,115.000 đ,"Để có thể lựa chọn một chiếc dây kết nối ưng ý nhất luôn là một việc thực sự không hề đơn giản. Làm sao để chọn được một sợi cáp có mức giá tốt nhất cùng với một chất lượng phù hợp với thiết bị audio của bạn luôn là một bài toán khá khó khăn. Nhưng Ugreen đang là hãng âm thanh làm rất tốt điều đó với những mẫu cáp audio đang rất được ưa chuộng. Cáp 3.5 Female ra 2-RCA 0.2m Ugreen 10562 cũng là một trong những sản phẩm đang được ưa chuộng của hãng.

Thiết kế và độ hoàn thiện của cáp
Cáp có thiết kế với 3 phần chính gồm có cụm cổng kết nối 3.5, cụm cổng kết nối RCA và phần dây cáp chính. Với hai phần cổng kết nối RCA và 3.5 chúng ta sẽ có một lớp nhựa cứng bao bọc bên ngoài với một lớp phủ mềm trên bề mặt tạo cảm giác dễ chịu khi cầm nắm, bên ngoài cáp 3.5 Female ra 2-RCA 0.2m Ugreen 10562 chúng ta còn có tên hãng được dập chìm sắc nét. Cổng RCA còn được đánh dấu hai màu khác nhau để bạn có thể dễ dàng hơn trong quá trình kết nối. Phần dây cáp chính được làm từ cao su nhằm tạo độ dẻo dai khi sử dụng.

Chức năng của cáp 3.5 Female ra 2-RCA 0.2m Ugreen 10562
Với chiều dài chỉ đạt 0.2m, cáp sẽ đóng vai trò là một cổng kết nối trung gian giữa 2 sợi cáp audio khác thay vì trở thành một sợi cáp chính. Cáp 3.5 Female ra 2-RCA 0.2m Ugreen 10562 sẽ giúp bạn đồng bộ tốt hơn giữa sản phẩm đầu vào và sản phẩm đầu ra một cách đơn giản hơn thay vì phải tự thay thế phần cứng của các thiết bị audio hoặc tự sửa các sợi cáp có sẵn của mình. Bên cạnh đó với chiều dài chỉ 0.2m sợi cáp cũng khá nhỏ gọn để bạn có thể dễ dàng mang theo khi cần sử dụng cho những công việc có tính di động cao.
 
Kết luận
Cáp 3.5 Female ra 2-RCA 0.2m Ugreen 10562 là một sản phẩm cáp audio nhỏ gọn, dễ dàng mang theo, mang đến chất lượng âm thanh tốt khi sử dụng. Hãy đến với các chi nhánh của Xuân Vũ Audio trên toàn quốc để có sự lựa chọn cáp audio tốt nhất."
https://tainghe.com.vn/tai-nghe-7hz-timeless-ii.html,Tai nghe 7Hz Timeless II,7Hz Audio,5.290.000 đ,"Có lẽ không cần phải giới thiệu quá nhiều về chiếc IEM từ phẳng Timeless đã làm mưa làm gió tại thời điểm năm 2021-2022. Đây chính là đứa con cưng đã định hình nên tên tuổi của 7Hz trong ngành công nghiệp âm thanh. Để mở rộng và phát triển dòng sản phẩm đầy tiềm năng này, một chiếc tai nghe mới đã được ra mắt.
Timeless II có trình điều khiển từ phẳng 14,5mm được nâng cấp, lớn hơn một chút so với Timeless gốc. Thứ hai là thay đổi về thiết kế vỏ, ống dẫn âm (nozzle) có thể tháo rời và trang bị dây cáp mới chất lượng hơn. Điểm cải tiến đáng chú ý nhất có lẽ là việc chuyển từ socket MMCX sang 2-pin, một thay đổi chắc chắn sẽ làm hài lòng rất nhiều người dùng.
Mở hộp và bộ phụ kiện

Cách đóng gói bao bì của Timeless II ít nhiều giống với các sản phẩm khác của 7Hz, rất đẹp mắt và trông không hề rẻ tiền chút nào. Bộ phụ kiện đi kèm vô cùng phong phú, đúng như những gì bạn mong đợi ở một sản phẩm trong tầm giá này:

1 x Dây cáp
1 x Hộp đựng bằng kim loại
1 x Jack 3.5mm (*)
1 x Jack 4.4mm (*)
4 x Cặp ống dẫn âm nozzle khác nhau: Gold Flat (đã lắp sẵn), Silver Flat, Gold Bullet và Silver Bullet.
11 x Cặp tips với các kích cỡ khác nhau (10 cặp dự phòng; 1 cặp được lắp sẵn vào tai nghe)
1 x Sách hướng dẫn sử dụng

* Lưu ý: Một trong hai jack cắm 3.5mm hoặc 4.4mm đã lắp sẵn vào dây cáp.
Thiết kế và độ hoàn thiện

Ấn tượng ban đầu, Timeless II có hình dạng khá giống phiên bản tiền nhiệm. Tuy nhiên, khi quan sát tỉ mỉ, có thể nhận thấy những thay đổi đáng kể như sau:

Đầu tiên là tấm faceplate hình tròn lớn có họa tiết hình học sáng tạo thay vì thiết kế vòng xoáy đồng tâm của Timeless ban đầu.
Logo 7Hertz cũng không còn nữa. Chỉ có tên sản phẩm “Timeless II” được uốn cong theo hình dạng tròn của faceplate.
Socket MMCX đã được chuyển sang 2-Pin, mở rộng khả năng tương thích với nhiều loại cáp khác nhau và tạo ra sự khác biệt rõ rệt về chất lượng kết nối. Có lẽ đây là cải tiến mà nhiều người dùng mong chờ nhất.  
Ống dẫn âm (nozzle) có thể tháo rời và thay thế, cho phép người dùng điều chỉnh âm thanh bằng các tùy chọn ống dẫn âm khác nhau.


Mặt sau vỏ có 3 lỗ thông hơi (ngay cạnh ký hiệu L/R) và 1 lỗ khác gần ống dẫn âm. Vị trí đặt giống hệt người anh Timeless gốc. Nó giúp kiểm soát áp suất tích tụ bên trong, tránh gây cảm giác khó chịu hay bí bách, đồng thời cải thiện âm bass sâu và mạnh hơn.

Mặc dù được làm bằng kim loại, nhưng Timeless II có trọng lượng nhẹ một cách đáng ngạc nhiên, ở mức 5g mỗi chiếc, vừa vặn thoải mái ngay cả khi nghe trong thời gian dài.
Ống dẫn âm (nozzle) có thể tháo rời và hoán đổi

Như đã đề cập ở trên, Timeless II có thiết kế ống dẫn âm (nozzle) có thể tháo rời và hoán đổi. Đây là một nâng cấp lớn so với thế hệ trước, cho phép người dùng điều chỉnh âm thanh theo ý muốn.
Các cặp ống dẫn âm (nozzle) đi kèm tai nghe có hai lớp hoàn thiện khác nhau: vàng và bạc. Ngoài hai cặp tiêu chuẩn thì còn có hai cặp hình nón độc đáo.
Dây cáp đồng đơn tinh thể 7N 4 lõi chất lượng

7Hz Audio trang bị cho Timeless II một dây cáp đồng đơn tinh thể 7N 4 lõi để tăng cường hiệu suất âm thanh. Cáp này sử dụng connector 2-Pin 0.78mm có thể tháo rời để nâng cấp trong tương lai, mang lại sự linh hoạt khi kết nối và kéo dài tuổi thọ cho tai nghe. Đầu cuối dạng module, dễ dàng thay thế giữa jack 3.5mm hoặc 4.4mm tùy vào thiết bị nguồn mà bạn đang có.
Trình điều khiển từ phẳng 14,5mm được nâng cấp

Trình điều khiển từ phẳng 14,5mm được nâng cấp của 7Hz Timeless II sử dụng màng loa phẳng đầu tiên trên thế giới có lớp phủ hai mặt bằng quy trình độc quyền. Một vật liệu hợp kim bạc đặc biệt được phủ đều lên bề mặt với độ dày chỉ vài micron, giúp tăng đáng kể sức căng của bề mặt màng loa. Ngoài ra, trình điều khiển này còn tích hợp mảng nam châm N52 hai mặt, cho khả năng phản hồi cực nhanh, đưa khái niệm màng loa phẳng lên một tầm cao mới.
Mua tai nghe 7Hz Timeless II chính hãng tại Xuân Vũ
Một bản nâng cấp toàn diện của Timeless, từ phụ kiện, thiết kế cho đến cấu hình âm thanh. Còn chần chừ gì mà không đến ngay Xuân Vũ để sở hữu tai nghe 7Hz Timeless II hoặc bạn có thể đặt mua trực tiếp tại website tainghe.com.vn để được hưởng mức giá ưu đãi."
https://tainghe.com.vn/tai-nghe-trn-orca.html,Tai nghe TRN ORCA,TRN,345.000 đ,"Thương hiệu: TRN
Model: ORCA
Trình điều khiển: Dynamic màng loa LCP (Liquid Crystal Polymer)
Dải tần đáp ứng: 20Hz-20000Hz
Độ nhạy: 112dB
Trở kháng: 40Ω
Ba công tắc chuyển đổi 6 chế độ âm thanh
Chiều dài cáp: 1.2m±3cm
Đầu nối: 2Pin
Loại jack cắm: 3.5mm/Type-C
Trọng lượng: 4.9g+12g (earphone+cable)

Bộ phụ kiện gồm những gì?

1 x Dây cáp mạ bạc 4 lõi
1 x Cặp T-set eartip (M)
3 x Cặp Blalanced eartip (S/M/L)
1 x Que tháo lắp"
https://tainghe.com.vn/dac-amp-xduoo-link2-bal-max.html,DAC/AMP xDuoo Link2 Bal Max,xDuoo,2.550.000 đ,"Phiên bản kế nhiệm của Link2 Bal, xDuoo Link2 Bal Max có một số cải tiến so với phiên bản trước như: tỷ lệ tín hiệu trên tạp âm tốt hơn, công suất đầu ra Single-ended nhiều hơn và hiệu suất nhiễu xuyên âm tốt hơn. Bên cạnh đó, nó có sẵn hai màu xám kim loại và xanh cho bạn lựa chọn.
So sánh sự khác biệt giữa xDuoo Link2 Bal Max và Link2 Bal



 
Link2 Bal Max 
Link2 Bal



Màu sắc


Xám kim loại, xanh


Xám kim loại




Công suất


200mW@32ohm (3.5mm); 270mW@32ohm (4.4mm)


125mW@32Ω (3.5mm); 270mW@32Ω (4.4mm)




SNR


124dB (3.5mm); 128dB (4.4mm)


123dB (3.5mm); 123 (4.4mm)




Crosstalk


≥ 79dB (3.5mm); ≥122dB (4.4mm)


≥77dB (3.5mm): ≥120dB (4.4mm)




Bộ phụ kiện của xDuoo Link2 Bal Max có gì?


1 x Cáp USB Type-C to Type-C
1 x Cáp USB Type-C to Lighting
1 x USB Type-C to Type-A 3.0 Adapter
1 x Thẻ bảo hành
1 x Hướng dẫn sử dụng

>>>> Thông tin trên mang tính chất tham khảo. Vui lòng kiểm tra danh sách đầy đủ phụ kiện trong hộp sản phẩm
Thiết kế nhỏ gọn, hiện đại

Dường như Link2 Bal Max không có sự khác biệt về ngoại hình so với người anh em Link2 Bal. Vẫn là thân nhôm nguyên khối được tạo hình bằng công nghệ CNC, sau đó phun cát và anot hóa bề mặt để có được một vẻ ngoài thẩm mỹ. Nhà sản xuất còn phủ thêm một lớp kính cường lực 2.5D ở cả mặt trước và mặt sau giúp bảo vệ thiết bị khỏi bị va đập hay trầy xước trong quá trình sử dụng, tuy nhiên sẽ hơi bị bám vân tay.    

Ở cạnh bên phải, bạn sẽ tìm thấy nút điều khiển âm lượng và nút phát / tạm dừng màu đỏ, tất cả đều được làm bằng kim loại cho cảm giác bấm chắc chắn và nhạy. Công tắc chuyển đổi chế độ UAC (UAC1.0 / UAC 2.0) và công tắc chọn chế độ Normal / Tubro sẽ được đặt ở cạnh đối diện. Bạn cũng có thể nhấn đồng thời cả hai nút âm lượng để chuyển chế độ Turbo. 
Một đèn LED nhỏ ở mặt trước sẽ sáng lên khi thiết bị hoạt động và thay đổi màu sắc theo tỷ lệ lấy mẫu của tệp hiện đang phát, ví dụ: Đỏ (PCM 48k/44.1kHz), Xanh dương (PCM 88.2k-384kHz), Xanh lá (DSD 64-256 Dop-native)
Hiệu suất giải mã tốt với chip DAC kép CS43131

Thiết bị sử dụng chip DAC kép cao cấp từ Cirrus Logics, CS43131. Đây là chip DAC 32-bit hỗ trợ giải mã các định dạng nhạc số chất lượng cao bao gồm PCM lên đến 32-bit/384kHz và DSD lên đến DSD256 Native. Tỷ lệ tín hiệu tạp âm -128dB cao hơn thế hệ tiền nhiệm, hiệu suất xuyên âm cũng tốt hơn trong khi đó độ méo vẫn duy trì ở mức thấp ≤0,001%. Điều này cho thấy, chất lượng đầu ra của Link2 Bal Max đã được cải thiện.
Mạch khuếch đại độc lập cho công suất đầu ra lớn

xDuoo Link2 Bal Max sử dụng chip TI TPS65133 với hiệu suất chuyển đổi hơn 85%, nó cung cấp điện năng có độ ồn cực thấp và dòng điện ra lên tới 250mA được sử dụng để cấp nguồn cho mạch khuếch đại.   
Model này được trang bị hai đầu ra tai nghe - 3.5mm single-ended và 4.4mm balanced với công suất đầu ra lần lượt là 200mW ở tải 32ohm và 270mW ở tải 32ohm đủ để kéo hầu hết các mẫu tai nghe / IEM trên thị trường. Cổng balanced có xếp hạng SNR cao hơn và cung cấp nhiễu xuyên âm tốt hơn, do vậy âm thanh tạo ra sẽ rõ ràng và trong trẻo hơn một chút. 
Bộ khuếch đại cũng có thể hoạt động ở hai chế độ khác nhau: Normal và Turbo. Trong đó chế độ Turbo sẽ đạt được công suất cao nhất. Việc chuyển đổi có thể thực thiện thông qua công tắc gạt ở phía bên trái của thiết bị.
Tương thích đa nền tảng với các chế độ USB kép

DAC/AMP di động xDuoo Link2 Bal Max có đầu vào USB-C, hỗ trợ hai chế độ UAC1.0 và UAC2.0. Trong đó, chế độ UAC1.0 phù hợp với các thiết bị tiêu thụ điện năng thấp như máy chơi game Nintendo Switch, PlayStation,... còn UAC2.0 tương thích với điện thoại di động, máy tính bảng, máy tính xách tay hoặc PC.
Mua DAC/AMP xDuoo Link2 Bal Max giá tốt nhất tại Xuân Vũ
Đặt mua DAC/AMP xDuoo Link2 Bal Max tại Xuân Vũ để được hưởng mức giá ưu đãi cùng chính sách bảo hành hậu mãi từ nhà sản xuất. Gọi tới số tổng đài 097395 3333 | 1900 636012 nếu bạn cần tư vấn thêm về sản phẩm."
https://tainghe.com.vn/tai-nghe-skullcandy-dime-evo.html,Tai nghe Skullcandy Dime Evo,Skullcandy,1.490.000 đ,"Vào cuối những năm 2000, Skullcandy từng là tên tuổi tiên phong với những mẫu tai nghe thời trang và cá tính, nhanh chóng tạo dựng được chỗ đứng riêng trong một thị trường chưa quá chú trọng chất lượng âm thanh. Tuy nhiên, khi tiêu chuẩn người dùng nâng cao và âm thanh trở thành ưu tiên hàng đầu, Dime Evo ra đời, thể hiện rõ quyết tâm của Skullcandy trong việc tái định vị thương hiệu, đồng thời thích nghi với xu hướng công nghệ và đáp ứng nhu cầu ngày càng cao của thị trường.
Theo Skullcandy, Dime Evo ghi điểm chủ yếu ở thiết kế nhỏ gọn, thời lượng pin dài, khả năng chống nước và mồ hôi và ghép nối linh hoạt. Để hiểu rõ hơn, hãy cùng chúng tôi khám phá chi tiết trong bài viết này nhé.
Thiết kế nhỏ gọn, độc đáo

Không chạy theo lối mòn, thiết kế của Dime Evo là một cú bẻ lái táo bạo, khác biệt hoàn toàn so với những gì bạn từng thấy ở Skullcandy, thậm chí là cả phần còn lại của thị trường. Trẻ trung, phá cách và đầy cá tính, Dime Evo nhanh chóng trở thành món phụ kiện vừa thú vị, vừa đáng giá để sở hữu.

Phần củ tai vẫn giữ thiết kế nhỏ nhắn, gọn gàng như các phiên bản trước, mang lại cảm giác đeo nhẹ tênh nhưng vẫn chắc chắn. Bề mặt được hoàn thiện với tông màu thời thượng, kết hợp cùng logo Skullcandy dập nổi tạo nên tổng thể tinh tế mà vẫn “chất chơi” phản ánh đúng phong cách của thương hiệu và đặc biệt phù hợp với lối sống năng động của giới trẻ hiện đại.  

Hộp sạc hình trụ đứng với cơ chế trượt mở độc đáo, lấy cảm hứng từ hộp kẹo cổ điển, tạo điểm nhấn khác biệt so với các mẫu tai nghe phổ thông. Thú vị hơn, móc kim loại được tích hợp ngay trên phần đầu hộp, cho phép bạn gắn vào chùm chìa khóa, thắt lưng hoặc treo lên balo, túi xách,… sẵn sàng đồng hành cùng bạn trong mọi hành trình.
Tiêu chuẩn chống nước và mồ hồi IPX4
Tai nghe Skullcandy Dime Evo đạt chuẩn chống nước IPX4, cho phép bạn thoải mái sử dụng khi tập luyện thể thao hay chạy bộ dưới trời mưa phùn mà vẫn đảm bảo hiệu năng và độ bền.
Chức năng điều khiển cảm ứng linh hoạt


Nhấn 1 lần vào bất kỳ bên tai nào để phát/tạm dừng nhạc
Nhấn 1 lần vào bất kỳ bên tai nào để trả lời cuộc gọi
Nhấn và giữ khoảng 1s vào bất kỳ bên tai nào để kết thúc/thúc cuộc gọi
Nhấn 3 lần vào bất kỳ bên tai nào để bật/tắt chế độ Stay-Aware
Nhấn và giữ trong 3s vào bất kỳ bên tai nào để ghép nối bluetooth
Nhấn 2 lần vào bất kỳ bên tai nào để chuyển sang bài hát tiếp theo

>>>>> Tham khảo các chức năng khác trong sách hướng dẫn sử dụng đi kèm trong bộ phụ kiện
Bluetooth 5.3 | Ghép nối đa điểm | Google Fast Pair

Dime Evo được trang bị Bluetooth 5.3, mang đến trải nghiệm kết nối không dây ổn định, nhanh chóng với phạm vi kết nối rộng. Thêm một lựa chọn khác là Google Fast Pair để ghép nối một chạm với các thiết bị Android. Ngoài ra còn có Auto Connect giúp tai nghe tự động kết nối với thiết bị đã ghép nối trước đó khi bạn lấy tai nghe ra khỏi hộp sạc hoặc bật nguồn.
Tính năng Multipoint Pairing cho phép ghép nối tai nghe với hai thiết bị cùng một lúc. Ví dụ: khi xem video Youtube trên máy tính xách tay, bạn có thể nghe điện thoại mà không cần phải ngắt kết nối khỏi thiết bị này để ghép nối với thiết bị khác.
Chế độ độ trễ thấp (Low Latency)
Khi kích hoạt chế độ Low Latency, độ trễ sẽ luôn được giữ ở mức thấp. Điều này đặc biệt hữu ích khi chơi game xem phim/video. Dù là những pha hành động nhanh trong game hay các phân cảnh giàu cảm xúc trong phim, mọi thứ đều được tái hiện liền mạch, giúp bạn đắm chìm trọn vẹn vào nội dung mà không bị phân tâm.
Chế độ Stay-Aware an toàn và tiện lợi

Với chế độ Stay-Aware, tai nghe Skullcandy Dime Evo giúp bạn vừa thưởng thức âm thanh sống động, vừa không bỏ lỡ những gì đang diễn ra xung quanh. An toàn hơn, tiện lợi hơn!
Cuộc gọi rõ ràng với Clear Voice Smart Mic​
Tai nghe được trang bị micro tích hợp công nghệ Clear Voice Smart Mic, sử dụng trí tuệ nhân tạo (AI) để tách biệt giọng nói của bạn và giảm tiếng ồn xung quanh. Nhờ đó, người nghe ở đầu dây bên kia sẽ nhận được âm thanh rõ ràng, không bị lẫn tạp âm. Công nghệ này đặc biệt hiệu quả trong việc xử lý các loại tiếng ồn không liên tục – như tiếng nói chuyện hỗn tạp ở quán cà phê hay sân bay. Dù bạn đang di chuyển hay làm việc tại văn phòng, giọng nói vẫn luôn được truyền tải một cách rõ ràng và tự nhiên.
Tuổi thọ pin kéo dài 36 giờ | Hỗ trợ sạc nhanh

Dime Evo tự hào sở hữu thời lượng pin ấn tượng, gần như dẫn đầu dòng sản phẩm Dime của Skullcandy. Bạn có thể nghe nhạc liên tục 8 giờ chỉ với tai nghe, và khi kết hợp cùng hộp sạc, tổng thời gian sử dụng lên đến 36 giờ. Đặc biệt, là một mẫu tai nghe thông minh, Dime Evo còn hỗ trợ sạc nhanh: chỉ 10 phút sạc là có ngay 2 giờ sử dụng, đủ để bạn yên tâm tận hưởng cả ngày dài.
Mua tai nghe Skullcandy Dime Evo tại Xuân Vũ Audio
Thiết kế độc đáo, tính năng hiện đại, chất âm hay kiến Dime Evo trở thành một lựa chọn hấp dẫn cho những ai đang tìm kiếm một chiếc tai nghe không dây trong tầm giá 1,5 triệu đồng."
https://tainghe.com.vn/tai-nghe-trn-shell,Tai nghe TRN Shell - Có Mic,TRN,1.590.000 đ,"Thương hiệu: TRN
Model: Shell
Đáp ứng tần số: 20Hz – 20kHz
Độ nhạy: 110dB
Trở kháng: 16Ω
Cấu hình trình điều khiển: 3 driver dynamic + 1 driver planar
Trình điều khiển động: 1 driver dynamic mạ beryllium 10.5mm + 1 driver dynamic PET 8mm + 1 driver dynamic mạ titanium 6mm
Trình điều khiển planar: 6mm
Loại jack cắm: 3.5mm; 4.4mm
Trọng lượng: ~2.6g + 9.3g (tai nghe + cáp)
Chiều dài cáp: 1.2m±3cm

Bộ phụ kiện gồm những gì?

1 x Jack cắm 3.5mm
1 x Jack cắm 4.4mm
1 x Hộp đựng tai nghe
3 x Cặp filter nozzles
13 x Cặp nút tai nhiều loại với nhiều kích cỡ khác nhau
3 x Liquid transparent ear tips (S, M, L)
3 x Silicone tips (S, M, L)
3 x White silicone tips (S, M, L)
3 x T-tips (S, M, L)
1 x Memory foam eartip (M)"
https://tainghe.com.vn/tai-nghe-ziigaat-cincotres.html,Tai nghe ZiiGaat Cincotres,ZiiGaat,6.590.000 đ,"Thương hiệu: ZiiGaat
Model: Cincotres
Trình điều khiển: 2 x Dynamic màng polyme 10mm + 2 BA 26A05 Sonion + 1 BA 33518 Knowles
Crossover: 3-way
Chiều dài cáp: 1,2m
Đầu nối: 2-pin
Jack cắm: 3.5mm và 4.4mm
Độ nhạy: 104dB@1kHz
Trở kháng: 11 ohms @ 1kHz"
https://tainghe.com.vn/softears-ultra-clear-uc-eartips.html,Softears Ultra Clear UC Eartips,Softears,250.000 đ,"Softears đã phát hành một bộ eartip bằng silicone lỏng hoàn toàn mới có tên gọi là Ultra Clear UC. Đúng như tên gọi, mẫu eartip này có vẻ ngoài trong suốt và sạch sẽ tương tự như Azla SednaEarfit XELASTEC. Nó có sẵn ba tùy chọn kích cỡ S,M và L để đảm bảo phù hợp và vừa vặn với bất cứ người dùng nào.
Thông tin sản phẩm

Thương hiệu: Softears
Tên sản phẩm: Ultra Clear UC Eartips
Màu sắc: trong suốt
Chất liệu: Silicone
Kích cỡ: S, M, L

Chất liệu sử dụng

Softears Ultra Clear UC Eartips được làm từ silione lỏng y tế chất lượng cao – chất liệu phổ biến thường được sử dụng trong các mẫu eartip tốt nhất hiện nay.
An toàn cho da: silicone lỏng có độ trong suốt cao, không mùi và đặc biệt là an toàn cho da (không dây dị ứng hay làm bít tắc lỗ chân lông).
Bám dính tốt: chất liệu này giúp cho Ultra Clear UC Eartips có khả năng cách âm tuyệt vời, không thua kém gì với các loại foam eartip.
Mềm mại, chịu nhiệt tốt: khi tiếp xúc với nhiệt độ cao hoặc môi trường khắc nghiệt (ví dụ: tiếp xúc với tia cực tím) thì eartip vẫn không thay đổi hình dạng hoặc giảm độ bền. Ngược lại, nó còn mềm mại hơn, hạn chế áp lực lên lỗ tai và đem lại cảm giác dễ chịu như không đeo gì.
Thiết kế vừa vặn và thoải mái

Nhà sản xuất đã phải cân đo đong đếm rất kỹ lưỡng mới có thể thiết kế ra được một sản phẩm vừa đẹp mắt lại vừa thoải mái khi sử dụng.
Softears Ultra Clear UC Eartips sử dụng cấu trúc hình vòm để bao phủ toàn bộ ống tai, cung cấp cách ly âm thanh tuyệt vời.
Ống dẫn âm được làm thẳng để giảm thiểu cộng hưởng và đem đến khả năng truyền tải dải động rộng xuất sắc. Từ đó, âm thanh phát ra sẽ rõ ràng, trong trẻo và sống động hơn.
Kích cỡ đa dạng

Với mong muốn mang tới sự thoải mái và vừa vặn cho tất cả người dùng, nhà sản xuất Softears đã thiết kế tới ba kích cỡ S, M, L cho Ultra Clear UC Eartips. Từ đó, người dùng có thể thoải mái lựa chọn để phù hợp với cỡ tai của mình.
Mua Softears Ultra Clear UC Eartips giá rẻ tại Xuân Vũ
Còn gì mong đợi hơn với một cặp eartip giá rẻ và chất lượng như Softears Ultra Clear UC Eartips. Hiện, sản phẩm đang được Xuân Vũ Audio phân phối chính hãng tại thị trường Việt Nam. Nếu bạn muốn sở hữu, xin vui lòng liên hệ tới số hotline hoặc tới trực tiếp các cửa hàng để trải nghiệm nhé."
https://tainghe.com.vn/tai-nghe-sennheiser-momentum-4-wireless-m4aebt-80th,Tai nghe Sennheiser Momentum 4 Wireless (M4AEBT 80TH),Sennheiser,9.326.000 đ,"Thương hiệu: Sennheiser
Model: Momentum 4 Wireless (M4AEBT)
Phiên bản kỷ niệm 80 thành lập
Phiên bản bluetooth: 5.2, class 1
Cấu hình bluetooth: A2DP, AVRCP, HFP
Hỗ trợ codec: SBC, AAC, aptX, aptX Adaptive
Trình điều khiển: Dynamic 42mm
Dải tần đáp ứng: 6Hz – 22kHz
Độ nhạy loa: 106dB SPL (1kHz/0dB FS)
THD: <0.3% (1kHz/100dB SPL)
Trở kháng loa: 470Ω (Active) / 60Ω (Passive)
Công nghệ chống ồn chủ động: Hybrid Adaptive ANC
Micro: 2 Micro beamforming MEMS khử ồn mỗi bên
Dung lượng pin (qua bluetooth, bật ANC): Lên tới 60 giờ (điều kiện test: iPhone, mức âm lượng trung bình)
Thời gian sạc: Khoảng 2 giờ để sạc đầy. Sạc 5 phút cho thời gian phát nhạc lên đến 4 giờ
Loại pin: Lithium-ion 700mAh có thể sạc lại"
https://tainghe.com.vn/loa-active-de-ban-fiio-sa1,Loa Active Để Bàn FiiO SA1,FiiO,4.490.000 đ,"Thương hiệu: FiiO
Model: SA1
Vật liệu thùng loa: MDF mật độ cao
Màu sắc: Twilight black (hoàng hôn đen); Cloud white (trắng mây)
Kích thước (bao gồm chân đế): Khoảng 135.5 x 155.6 x 185mm (loa chính); Khoảng 129 x 141.6 x 185mm (loa phụ)
Trọng lượng: Khoảng 1759g (loa chính); Khoảng 1660g (loa phụ)
Hỗ trợ codec: LDAC/AAC/SBC
Chuẩn bluetooth: 5.4
Crossover: Hệ thống âm thanh điện tử chủ động hai đường tiếng, điểm phân tần ở 3,5kHz
Kích thước trình điều khiển: 3.5 inch (loa woofer); 3.4 inch (loa tweeter)
Chất liệu màng loa: Loa Woofer (Màng loa bằng sợi gỗ); Loa Tweeter (Màng loa bằng hợp kim nhôm-magie)
Dải tần đáp ứng: 65-20kHz
Công suất đầu ra: Loa Woofer (20W*2); Loa Tweeter (5W*2)
Điều chỉnh Bass: -6dB~0dB
Đầu vào: RCA/Phono In, AUX In, USB In, Coax In, Optical In
Đầu ra: Đầu ra Subwoofer (Sub Out)
Đèn báo tín hiệu đầu vào: Xanh da trời – RCA; Hồng – Phono; Xanh lá – AUX; Tím – Optical; Vàng – Coaxial; Cam – USB; Xanh dương – Bluetooth
Đèn báo bluetooth: Đèn sẽ nhấp nháy màu đỏ và xanh dương khi không kết nối ở chế độ bluetooth; đèn sẽ chuyển sang màu xanh dương sau khi ghép nối và kết nối thành công ở chế độ bluetooth
Hỗ trợ USB/Optical/Coaxial: USB (96k/24bit); Coaxial (192k/24bit); Optical (96k/24bit)

Bộ phụ kiện gồm những gì?

1 x Điều khiển từ xa (sử dụng 2 pin AAA)
1 x Bộ đổi nguồn
1 x Cáp âm thanh RCA to 3.5mm
1 x Cáp kết nối giữa loa chính và loa phụ
1 x Hướng dẫn bắt đầu nhanh"
https://tainghe.com.vn/tai-nghe-jbl-quantume-50c,Tai nghe JBL Quantume 50C,JBL,890.000 đ,"Thương hiệu: JBL
Model: Quantume 50C
Driver: Dynamic 8.6mm
Dải tần đáp ứng: 20Hz – 40kHz
Dải tần đáp ứng (micro): 100Hz – 10kHz
Công suất đầu vào tối đa: 5mW
Trở kháng: 16 ohm
Độ nhạy: 97dB SPL@1kHz/1mW
Độ nhạy micro: -41dBV@1kHz/Pa
Trọng lượng: 21.5g"
